lot,title,author,volumes,date_published,format_section,buyer,price
1226,"Murphy's Life of Garrick, 2 vol. plates",Murphy,2 vol.,1801,Sixth Day's Sale — Octavo et Infra,Cheere,
1227,Dr. Samuel Johnson,,,1792,Sixth Day's Sale — Octavo et Infra,,
1228,"Museums; or the Literary and Historical Register, 4 v.",,4 vol.,1746,Sixth Day's Sale — Octavo et Infra,,
1229,"Musgrave's (Sam.) Two Dissertations on Grecian Mythology",,,,1783,Sixth Day's Sale — Octavo et Infra,Simco,
1230,"ingr. &c. t. p.",,,,Fifth Day's Sale — Octavo et Infra,,
1231,"Mythographi Latini, ed. T. Munckero",,,,Amst. 1681,Sixth Day's Sale — Octavo et Infra,Brockley,
1232,"Nature Displayed, 4 vol. plates",,4 vol.,1740,Sixth Day's Sale — Octavo et Infra,,
1233,,,,,,Sixth Day's Sale — Octavo et Infra,,
1234,"Navagero (And. de) Poesies, 2 tom.",,2 vol.,1754,Sixth Day's Sale — Octavo et Infra,Tophook,
1235,"Necker v l'Administration des Finances de la France",Necker,,1701,Sixth Day's Sale — Octavo et Infra,,
1236,,,,,,Sixth Day's Sale — Octavo et Infra,,
1237,Necrologe des Hommes Celebres de France,,,,1785,Sixth Day's Sale — Octavo et Infra,Vener,
1238,"New Annual Register, from 1780 to 1797, 18 vol.",,18 vol.,1798,Sixth Day's Sale — Octavo et Infra,M'Priestley,1.18
1239,and 1760,,,,Sixth Day's Sale — Octavo et Infra,,
1240,"New Foundling Hospital for Wit, 6 vol.",,6 vol.,1784,Sixth Day's Sale — Octavo et Infra,Poulgrena,
1241,Nichols Biographical Anecdotes of Hogarth,Nichols,,1781,Sixth Day's Sale — Octavo et Infra,Cuthell,
1242,Nimtz's View of Professor Kant's Principles,,,,1796,Sixth Day's Sale — Octavo et Infra,Walley,
1243,"Norden's Travels in Egypt and Nubia, plates",Norden,,1757,Sixth Day's Sale — Octavo et Infra,Cuthell,
1244,"Northumberland's (Earl of) Household Book; at his Castles of Wresill and Lekinfield, fine copy",,,,1770,Sixth Day's Sale — Octavo et Infra,Chreste,
1245,"Nort's Bampton Lecture Sermons, with MS. Opinions thereon, extra",,,,1803,Sixth Day's Sale — Octavo et Infra,Cuthell,
1246,"Nugent's Grand Tour, 4 vol.",Nugent,4 vol.,1756,Sixth Day's Sale — Octavo et Infra,Golden,
1247,Oeuvres l'Philosophie de Sans Souci,,,,1703,Sixth Day's Sale — Octavo et Infra,Filice,
1248,"Oldys's British Librarian; or an Abstract of our most scarce and good valuable Books",Oldys,,,,Sixth Day's Sale — Octavo et Infra,Moyart,3
1249,"Olifaunte (N.) Traite des Estropiques",,,,1700,Sixth Day's Sale — Octavo et Infra,,
1250,"Olao Magno, Suecia de Gentium Populi Septent.",,,,1601,Sixth Day's Sale — Octavo et Infra,Cuthell,3.6
1251,"Greves per M. Romigs",,,,1607,Sixth Day's Sale — Octavo et Infra,,
1252,"D'Olivera's (Cliev.) Memoires Historiques de Portugal, 2 tom.",,2 vol.,,Sixth Day's Sale — Octavo et Infra,Boone,
1253,"Opera, Italiane, 3 tom.",,3 vol.,,Sixth Day's Sale — Octavo et Infra,,
1254,"Orrery's Remarks on the Life and Writings of Swift",,,,1752,Sixth Day's Sale — Octavo et Infra,Chasee,2
1255,,,,,,Sixth Day's Sale — Octavo et Infra,,
1256,"Orme's Historical Fragments of the Mogul Empire, maps",,,,1782,Sixth Day's Sale — Octavo et Infra,Cuthell,
1257,"Orphans, Gr. et Lat. Gesneri",,,,1784,Sixth Day's Sale — Octavo et Infra,,
1258,"Origin of Printing, and Supplement",,,"1774-81, 86",Sixth Day's Sale — Octavo et Infra,Gold,
1259,and Progress of Dissection,,,,Sixth Day's Sale — Octavo et Infra,,
1260,Original Thought of the Primitive Church,,,,Sixth Day's Sale — Octavo et Infra,Pearce,
1261,Origines des Premieres Societes des Peuples des Sciences,,,,Sixth Day's Sale — Octavo et Infra,Chalmers,
1262,"Osbeck's Voyage to China and the East Indies, 2 vol.",Osbeck,2 vol.,1771,Sixth Day's Sale — Octavo et Infra,Eckerson,
1263,"Osborne (Fr.) Works",Osborne (Fr.),,1689,Sixth Day's Sale — Octavo et Infra,,
1264,"Ossian Poesie, trasportate in Verso Italiano, del Melchiore Cesarotti, 2 tom.",,2 vol.,,Sixth Day's Sale — Octavo et Infra,,
1265,"Other Side of the Question; or an Attempt to rescue the Characters of Q. Mary and Q. Anne",,,,1742,Sixth Day's Sale — Octavo et Infra,Cuthell,
1266,Character of Q. Mary and Q. Anne,,,,Sixth Day's Sale — Octavo et Infra,Cuthell,
1267,"Otway's (Mr. Thos.) Works, 3 vol.",Otway (Mr. Thos.),3 vol.,1742,Sixth Day's Sale — Octavo et Infra,Cuthell,6
1268,"Ovidius, Lat. et Fr. trad. par Martigues, 3 tom.",,3 vol.,1697,Sixth Day's Sale — Octavo et Infra,Cuthell,
1269,"Ovide Oeuvres Galantes et Amoureuses, 2 tom en 1",,2 vol. in 1,,Sixth Day's Sale — Octavo et Infra,,
1270,"Ovid's Metamorphoses, with his Amours, plates",,,,Sixth Day's Sale — Octavo et Infra,,
1271,"Metamorphoses, by Garth, 2 vol.",,2 vol.,,Sixth Day's Sale — Octavo et Infra,Charles,
1272,"Art of Love, plates",,,,Sixth Day's Sale — Octavo et Infra,,
1273,"Fasti, translated by Wm. Massey",,,,1710,Sixth Day's Sale — Octavo et Infra,Charles,
1274,"Padova, Descrizione delle Pitture, Sculture et Architetture di",,,,Sixth Day's Sale — Octavo et Infra,Pearce,
1275,"Page's (Mons. de) Travels Round the World in 1767, 8v., 70, 71, 2 vol.",Page (Mons. de),2 vol.,,Sixth Day's Sale — Octavo et Infra,Colman M,
1276,"Pains Esprit, Description des Tableaux du",,,,1727,Sixth Day's Sale — Octavo et Infra,,
1277,"Palayo (Curio de St.) Memoires sur l'Ancienne Chevalerie, 2 tom.",,2 vol.,1759,Sixth Day's Sale — Octavo et Infra,Boond,6
1278,,,,1730,Sixth Day's Sale — Octavo et Infra,Spon,
1279,"(St.) Histoire Literaire des Troubadours, 3 t.",,3 vol.,1774,Sixth Day's Sale — Octavo et Infra,Sproden,9.6
1280,Palladio de Teatro Olympico,Palladio,,1733,Sixth Day's Sale — Octavo et Infra,,
1281,"Palmer's English, Scotch, and Foreign Proverbs",Palmer,,1710,Sixth Day's Sale — Octavo et Infra,Bob,
1282,"Palmieri (Matt.) della Vita Civile",Palmieri (Matt.),,Firenz.,Sixth Day's Sale — Octavo et Infra,Chrysle,
1283,"(P. A.) Origine e progressi della Stampa dall Anno 1457 sino, all'Anno 1500",,,,Basil. 1723,Sixth Day's Sale — Octavo et Infra,Tophook,5.6
1284,"Pamphlets (various) 14 vol. half bound, uniform",,14 vol.,,Sixth Day's Sale — Octavo et Infra,Cuthell,3.6
1285,"Pancirole's History of many Memorable Things Lost, 2 v.",,2 vol.,,Sixth Day's Sale — Octavo et Infra,Berliandman,
1286,"3 tom.",,3 vol.,1718,Sixth Day's Sale — Octavo et Infra,,
1287,"2 tom., 3 Feh.",,2 vol.,1800,Sixth Day's Sale — Octavo et Infra,Schiltons,2.6
1288,"d'Expo Dipole",,,,Flug.,Sixth Day's Sale — Octavo et Infra,Waroser,6
1289,History of Hungary,,,,Sixth Day's Sale — Octavo et Infra,,
1290,"Parnell's (Thos.) Poems and Letters, 2 vol. t. p.",,2 vol.,1743,Sixth Day's Sale — Octavo et Infra,,
1291,"Parr's (Dr.) Life and Letters, 2 vol. t. p.",,2 vol.,1743,Sixth Day's Sale — Octavo et Infra,Christie,
1292,Parson's for the Religion,,,,1743,Sixth Day's Sale — Octavo et Infra,,
1293,"Percy's (Bp.) Reliques of English and Wales",,,,1757,Sixth Day's Sale — Octavo et Infra,Dellitivant,
1294,"Perrot Tablettes de Paris, 2 tom.",,2 vol.,1793,Sixth Day's Sale — Octavo et Infra,Shotthoeler,
1295,"Petits Pedans, from 1793 to 1803, 55, plates (Amerique, Y. 100 to 210)",,,,1807,Sixth Day's Sale — Octavo et Infra,,1.6
1296,"Petit Pomme Pratique des Anciens et des Modernes",,,,Sixth Day's Sale — Octavo et Infra,,
1297,"Percy (Thos.) Key to the New Testament",Percy (Thos.),,1773,Sixth Day's Sale — Octavo et Infra,,
1298,"Lucretius, translated by Dr. Busby, 2 v. large paper",,2 vol.,1813,Sixth Day's Sale — Quarto,Smolly,5
1299,"Lumsden's (And.) Remarks on the Antiquities of Rome",Lumsden (And.),,1797,Sixth Day's Sale — Quarto,Cuthell,5
1300,"Lysias and Isocrates, translated by Gillies",,,,1778,Sixth Day's Sale — Quarto,Priestley,6
1301,,,,1808,Sixth Day's Sale — Quarto,,
1302,"Macartney's (Earl of) Embassy to China, by Sir G. Staunton, 2 vol. with an Atlas folio volume of plates, fine copy",Macartney (Earl of),2 vol.,1807,Sixth Day's Sale — Quarto,Bossie,
1303,"Life, by Barrow, 2 vol. port.",,,1807,Sixth Day's Sale — Quarto,,
1304,"Machiavel's (Nicholas) Works, by Farnsworth, 2 vol.",Machiavel (Nicholas),2 vol.,1708,Sixth Day's Sale — Quarto,Cuthell,3.14.6
1305,"Macklin's Man of the World, portrait",Macklin,,,Sixth Day's Sale — Quarto,,
1306,Maclauren's Account of Sir Isaac Newton's Philosophical Discoveries,,,,1748,Sixth Day's Sale — Quarto,Ellis,4
1307,"Madox's (Thos.) History and Antiquities of the Exchequer, 2 vol. t. r. MS additions",Madox (Thos.),2 vol.,1769,Sixth Day's Sale — Quarto,,3.9
1308,"Maffei (Scip.) Istoria Diplomatica che serve d'Introduzione all'Arte Critica",Maffei (Scip.),,Mant. 1727,Sixth Day's Sale — Quarto,Pearce,
1309,"Magna Britannia — the Part containing London and Middlesex",,,,1720,Sixth Day's Sale — Quarto,Pearce,6.6
1310,"Maillet, Description de l'Egypte, par Mascrier, cartes et figures",,,,1735,Sixth Day's Sale — Quarto,Cuthell,10.6
1311,"Maire and Boscovich, Voyage Astronomique et Geographique, dans l'Etat de l'Eglise, planches",,,,1770,Sixth Day's Sale — Quarto,Cuthell,4.6
1312,"Manni Illustrazione Istorica del Decamerone di Boccaccio, No1. 79 Braisci cop.",,,,Firenz. 1742,Sixth Day's Sale — Quarto,Tophook,10
1313,"Marinelli Istoria d'Inghilterra, tom.",,,,1770,Sixth Day's Sale — Quarto,Sheldon,1
1314,"Martin's (Jos.) New Epigrames, and a Satire in Verse",,,,Sixth Day's Sale — Quarto,,
1315,"Martyr's (Peter) History of the West Indies",Martyr (Peter),,1612,Sixth Day's Sale — Quarto,Hodgson,3.6
1316,"Maaseries of Money, a Poem, by A. Ingleand",,,,Sixth Day's Sale — Quarto,Burtley,
1317,"Maurice's (Thos.) a Short History of Literature, 2 vol. in 1",,2 vol. in 1,,Sixth Day's Sale — Quarto,Nesselly,
1318,"Meibom, Jerold.",,,,Sixth Day's Sale — Quarto,,6
1319,"Meursius (Thos. Hall,) 3 vols by M. Bernshire",,,1769,Sixth Day's Sale — Quarto,,
1320,"Merick's Italians, verse into English Verse",,,,1795,Sixth Day's Sale — Quarto,,
1321,"Miscellanea (Distrsi) 60 Oei Espanol, Compositions",,,,Sixth Day's Sale — Quarto,,6
1322,Middleton's (Conyers) Miscellaneous Tracts,Middleton (Conyers),,1741,Sixth Day's Sale — Quarto,,
1323,Life of Cicero,,3 vol.,Lond. 1741,Sixth Day's Sale — Quarto,Gosset,
1324,"Miscellaneous Works, 4 vol. Portrait, t. r. MS. Notes",,,1752,Sixth Day's Sale — Quarto,,
1325,"A Free Inquiry into the Miraculous Powers which are supposed to have subsisted in the Christian Church",,,,1747,Sixth Day's Sale — Quarto,Leech,
1326,"Miller's Observations concerning the Distinction of Ranks in Society",,,,Sixth Day's Sale — Quarto,,
1327,"Miscellaneous Poems, 3 vol.",,3 vol.,"1778, 83",Sixth Day's Sale — Quarto,,
1328,"Montucla (J. C.) Histoire des Mathematiques, 2 tom.",Montucla (J.C.),2 vol.,,Sixth Day's Sale — Quarto,Rods,
1329,"Morgan's Phoenix Britannicus; being a Miscellaneous Collection of Scarce and Curious Tracts",,,,Sixth Day's Sale — Quarto,Davis,
1330,"Morritt's (J. B. S.) Vindication of Homer",Morritt (J.B.S.),,1798,Sixth Day's Sale — Quarto,Crossley,
1331,"Muratori (L. A.) della Perfetta Poesia Italiana, 2 tom.",Muratori (L.A.),2 vol.,,Sixth Day's Sale — Quarto,,
1332,"Dissertazioni sopra le Antichita Italiane, 3 tom.",,3 vol.,,Sixth Day's Sale — Quarto,Priestley,
1333,"Mumenta Italicum, seu Collectio Veterum Scriptorum, Bibliotheca Italica, 2 tom.",,2 vol.,Par. 1692,Sixth Day's Sale — Quarto,Bintelle,4.6
1334,Neri Arte Vetraria,Neri,,,Firenz. 1612,Sixth Day's Sale — Quarto,Mortham,
1335,"Newton's (Sir I.) Chronology abridged",Newton (Sir I.),,,,Sixth Day's Sale — Quarto,,6
1336,"del. t. r., of Ancient Kingdoms",,,,1728,Sixth Day's Sale — Quarto,M'Davis,
1337,,,,,,Sixth Day's Sale — Quarto,,
1338,del MS. Additions,,,,1729,Sixth Day's Sale — Quarto,,
1339,"Opticks, plates",,,,1729,Sixth Day's Sale — Quarto,Davis,
1340,"Niebuhr (Car.) Voyage et Description de l'Arabie, 4 tom. en 3, cartes et planches",Niebuhr (Car.),4 vol. in 3,1776,Sixth Day's Sale — Quarto,Boone,
1341,"Noris's (Gr.F.) Description of Middlesex and Hertfordshire, maps",,,,Sixth Day's Sale — Quarto,Charles,10
1342,Oda Italiana Varia,,,,1723,Sixth Day's Sale — Quarto,Priestley,1.1
1343,"Orford's (Earl of) Works, 5 vol. plates, fine impressions",Orford (Earl of),5 vol.,1798,Sixth Day's Sale — Quarto,Hodgson,5.7.6
1344,"Orlandi (Fil. Ant.) Abecedario Pittorico",Orlandi (Fil. Ant.),,Nap. 1763,Sixth Day's Sale — Quarto,Cothlit,
1345,"(P.A.) Origine e progressi della Stampa dall Anno",,,,Basil. 1723,Sixth Day's Sale — Quarto,Tophook,5.6
1346,Orphei Organatica Gr. et Lat.,,,,Bal. 1523,Sixth Day's Sale — Quarto,Cuthell,3.6
