lot,title,author,volumes,date_published,format_section,buyer,price
286,"Calmo (M. And.) Cherebizzi, Fenet. 1572 — Ambrosini",,,,,"Second Day - Octavo",,
287,"Lettere Amorose, Trieg. 1602 — Famigliarite delle Lettere",,,,"1572, 1602","Second Day - Octavo",Albert[?],6-0[?]
288,"Amorose, 1590 — Lettere, in 1 vol.",,,,,"Second Day - Octavo",,
289,"Colman's Plaisir de la France",Colman,,1788[?],"Second Day - Octavo",Charles[?],[?]
290,"Camillo (M.) Glories of Hope, plates",Camillo,,,"Second Day - Octavo",Sheldon[?],[?]
291,"Cambden & Freeholders, in Dialogues between an Englishman and a Frenchman, 2 vol.",,2,1777,"Second Day - Octavo",Dogwood[?],[?]
292,"Canal (Pierre) Dictionaire, Francois et Italien",Canal,,1611,"Second Day - Octavo",Heber[?],6-0[?]
293,"Cartier de Digrains, 2 tom.",,2,1702[?],"Second Day - Octavo",,
294,"Catii di Potentia Gloriosissi Ludmigirtin[?]",,,,1574[?],"Second Day - Octavo",,
295,"Casini Diversi pro festis et Dominicis Anni",,,,1702[?],"Second Day - Octavo",,
296,"Cartei's Professor, Select Pieces of Ancient Poetry",,,,1708[?],"Second Day - Octavo",,
297,"Capelli (Mart.) Satyricon",,,1599[?],"Second Day - Octavo",,6-2[?]
298,"Caplenas' History of the Belles Lettres, &c.",Caplenas,,,"Second Day - Octavo",,
299,"Cato (Annibali) Lettere Familiari",,,,,"Second Day - Octavo",,
300,"Cato (Geronima della) Rime Prime",,,,"Second Day - Octavo",,1-6
301,"Casati (Opiere) des Couleurs",,,,1610,"Second Day - Octavo",,
302,"Castigation (Baldi) de Conti",,,,,"Second Day - Octavo",,
303,"Connoisseurs sur Theologié de l'Empire passes",,,1638[?],"Second Day - Octavo",,
304,"Chai et Co.",,,,,"Second Day - Octavo",Davis[?],2-0
305,"Cav (Mr. Lat.) Traite de Toutes les [?]",,,,,"Second Day - Octavo",Green[?],[?]
306,"Catalogue of Michael Rysbrack's Prints, Drawings, Books of Prints, &c. bound",,,,,"Second Day - Octavo",,
307,"Catalogues, various, 3 vol. half bound",,3,1764,"Second Day - Octavo",,
308,"Catalogue of 500 Celebrated Living Authors",,,,1788,"Second Day - Octavo",Riddle[?],[?]
309,"by Richard Maitland, 2 parts",,2,,"Second Day - Octavo",Clarke[?],[?]
310,"Catalogue des Tableaux de la Galerie Electorale a Dresden, 2 tom.",,2,"1765, [?]","Second Day - Octavo",,
311,"Livres Graines Bibliotheca Dresden, Dresdae",,,,,"Second Day - Octavo",,
312,"Catalogues Librorum Juvenis-Marium Borgiani, England",,,,1738[?],"Second Day - Octavo",,
313,"Castiglione de la Fontaine",,,,,"Second Day - Octavo",,
314,"Casella Valleresam et Fortem, Gallia [?] et Fl.",,,,,"Second Day - Octavo",Guthrie,5-6
315,"Cattauldi Vegetariorum",,,,,"Second Day - Octavo",,
316,"Castelvetro Terminatori, traduite de Langue Francoise",,,,,"Second Day - Octavo",,
317,"Cancellaria, per Don Hieronimo de Acania, plates",,,,,"Second Day - Octavo",Silver[?],[?]
318,"Cellini's (Benvenuto) Life, a Florentine Artist, 2 vol.",Cellini,2,1771,"Second Day - Octavo",Priestly[?],[?]
319,"Censura Literaria, No. 1, 2, 3",,,,,"Second Day - Octavo",Shelldrake[?],[?]
320,"Conjures History of the Revolutions of Persia, 2 v.",,2,1740[?],"Second Day - Octavo",,
321,"Chalmer's Biographical Dictionary[?] of Great Britain",,,,,"Second Day - Octavo",London[?],[?]
322,"Chambers, Abridgment, Ragged des C.",,,,,"Second Day - Octavo",,
323,"Chapelle, Oeuvres, 3 tom.",,3,,"Second Day - Octavo",,
324,"Clarkson's Three Tracts on Bath Water",Clarkson,,,"Second Day - Octavo",,
325,"Claprona pour Livre de la Signora",,,,,"Second Day - Octavo",,
326,"Chambers on Weights, translated by Stanhope, 3 vol.",,3,1726[?],"Second Day - Octavo",Gorge[?],[?]
327,"Charters of the British Colonies in America",,,,,"Second Day - Octavo",Conacle[?],[?]
328,"Chen. Bank's (Lord) Letters de Mss, 4 v. port.",,,1774[?],"Second Day - Octavo",,
329,"Chaucer's Canterbury Tales, by Tyrwhitt, 5 vol.",Chaucer,5,,"Second Day - Octavo",Sandpike[?],[?]
330,"Chatel (Guid. Alt.) Ouvres, 2 tom.",,2,,"Second Day - Octavo",,
331,"Chatel de Genie Pastoral de Noel[?]",,,,,"Second Day - Octavo",Chaltiy[?],[?]
332,"Chubb's (Thos.) Tracts, 2 vol.",Chubb,2,,"Second Day - Octavo",,
333,"(Mr. Thos.) Posthumous Works, 2 vol.",,2,,"Second Day - Octavo",Priestley[?],[?]
334,"Cibber's (Colly.) Apology for his Life, port.",Cibber,,1740,"Second Day - Octavo",Priestly,4-7[?]
335,"Ciceronis Tusculanae Disputationes, Davisii",Cicero,,1709[?],"Second Day - Octavo",,
336,"Cicero de Officiis",,,,,"Second Day - Octavo",Boone,4-0[?]
337,"Lat. et Fr.",,,,"Second Day - Octavo",,
338,"Cicero's Offices, by Cockman",Cicero,,1769[?],"Second Day - Octavo",,
339,"Letters, by Melmoth, 3 vol.",Cicero,3,1768[?],"Second Day - Octavo",Davis,4-6[?]
340,"Cato and Laelius, by Melmoth, 2 vol.",Cicero,2,1773[?],"Second Day - Octavo",Charles,7-6
341,"Church (Nature of the Gods, by Francklin)",,,1775,"Second Day - Octavo",Davies[?],4-0[?]
342,"Cassandra, or the most Famous Orators, by Jones",,,,1777,"Second Day - Octavo",Guthrie[?],[?]
343,"Consonant Epistles, Fr. et Lat. 6 tom.",,6,,"Second Day - Octavo",Wyon[?],4-0[?]
344,"Coriella Lettere",,,1768[?],"Second Day - Octavo",Boone,6-0
345,"Goldsmith's (Oliver) Proceedings in the House of Commons",,,,1769[?],"Second Day - Octavo",,
346,"Craven (Lady Elizabeth)",,,,"Second Day - Octavo",Aglesto[?],2-6
347,"Scripture Doctrine of the Trinity",,,,1719[?],"Second Day - Octavo",Aglesto[?],2-6
348,"Discourse on the Rising and Affecting Religion",,,,1729,"Second Day - Octavo",,
349,"Clark[?]",,,,1728,"Second Day - Octavo",Bamet[?],[?]
350,"Goode (John) Essay upon Study",Goode,,,"1637, 1650","Second Day - Octavo",Ridser[?],3-6
351,"Gentleman",,,,1650[?],"Second Day - Octavo",,
352,"Christmas Poetic, Vita",,,,,"Second Day - Octavo",Lethbury[?],4-0[?]
353,"Clayton's Vindication of the Histories of the Old and New Testaments",Clayton,,1759[?],"Second Day - Octavo",,
354,"Clery Journal pendant la Captivite de Louis XVI, 2 v.",Clery,2,1798,"Second Day - Octavo",Babett[?],2-0
355,"Confinement of Louis XVII[?]",,,,,"Second Day - Octavo",,
356,"Collier's (Jeremy) View of the Immortality, &c. of the Stage",Collier,,,"Second Day - Octavo",Vomole[?],[?]
357,"Cleland's (Geo.) Dramatic Works, 4 v. (e. 1 wanting)",Cleland,4,1777,"Second Day - Octavo",Martin[?],9-0[?]
358,"Corneille Francaises, 3 tom.",Corneille,3,"1694, 1700","Second Day - Octavo",,
359,"Boyer's French and English Dictionary",Boyer,,1748,"Second Day - Quarto",Davis[?],[?]
360,"Bradley's Philosophical Account of the Works of Nature",Bradley,,1721,"Second Day - Quarto",Martin[?],6-6[?]
361,"Bret (Janes de) Theatre des Antiquites de Paris",Bret,,1639,"Second Day - Quarto",Ames[?],[?]
362,"Briscoux Traite sur l'Architecture, planches",,,,1733,"Second Day - Quarto",Martin[?],[?]
363,"Bruce's (Jas.) Travels to discover the Source of the Nile",Bruce,,,"Second Day - Quarto",Guthrie,5-0[?]
364,"Bruno Teatro de gli Universiti di Tutte le Cose, Napoli",,,,1693[?],"Second Day - Quarto",Traforth[?],[?]
365,"Buckingham's (Duke of) Works, 2 v. MS. additions",Buckingham,2,1753[?],"Second Day - Quarto",Taylor[?],4-6
366,"Buffon (Comte de) Histoire Naturelle, 18 t. planches, vol.",Buffon,18,1750[?],"Second Day - Quarto",Davis,5-0[?]
367,"Buonconseri (Reggio) Diario dall Anno 1498 all Anno 1512",,,1512[?],"Second Day - Quarto",Traforth[?],[?]
368,"Burgh's (J.) Dignity of Human Nature",Burgh,,1754,"Second Day - Quarto",Ogilvie,1-6[?]
369,"Burgoyne's State of the Expedition from Canada, maps",Burgoyne,,1780,"Second Day - Quarto",Priestley,4-0
370,"Burney's (Jas.) History of the Discoveries in the South Seas",Burney,,,"Second Day - Quarto",Payne,4-0
371,"3 vol. charts and plates",Burney,3,"1803, 6, 13","Second Day - Quarto",,
372,"Memoir of a Chart of the Coast of China",,,,,"Second Day - Quarto",Burney,6-0[?]
373,"&c. map",,,,1811,"Second Day - Quarto",D Haworth[?],9-6
374,"Buommattei della Lingua Toscana (o te[?] Piace)",,,1760[?],"Second Day - Quarto",Guthrie[?],[?]
375,"Bythneri Lyra Prophetica",,,,,"Second Day - Quarto",,
376,"Callis Ephemerides des Mouvemens Celestes depuis Annes 1755, jusqu'en [?]",,,,,[?],"Second Day - Quarto",,
377,"Cashiola de Libris Scientis Minorum et Tenniglioni [?]",,,,,"Second Day - Quarto",Hobbes[?],8-0[?]
378,"Communion Hymns, translated by Dodd",,,,1755,"Second Day - Quarto",Priestley[?],[?]
379,"Campbell's Lexiphanes, translated by Mickle",,,,1765,"Second Day - Octavo",Priestley[?],[?]
380,"Campbell's (Thos.) Pleasures of Hope, plates",Campbell,,1806[?],"Second Day - Octavo",Griffiths[?],[?]
381,"Camoens d'Ornela",,,,,"Second Day - Octavo",,
382,"Carli (S.) Miscellanea, port.",,,,1543[?],"Second Day - Octavo",,
383,"Carli (Count) (D.) Poems, plates; calf extra, marble leaves",,,,,"Second Day - Octavo",,
384,"Carte's (Thos.) Dissertation of [?] Welsh, letters",,,,,"Second Day - Octavo",Forster[?],7-6[?]
385,"Carte (H.) Persons, portrait",,,,,"Second Day - Octavo",,
386,"Cassiodori (M. Aurel.) Opera",,,,1017[?],"Second Day - Octavo",,
387,"Castiglione Cortegiano or the Courtier, Italian and English",,,,1562[?],"Second Day - Octavo",,
388,"Catalogue of the Portland Museum",,,,1786,"Second Day - Octavo",,
389,"Catalogue of the Earl of Oxford's Collection of Pictures, Greek and Roman Antiquities, Coins, Medallions, &c.",,,,,"Second Day - Octavo",Dobbin[?],[?]
390,"Catalogue of A. West's Collection of Medals, Medallions and Coins, in 1 vol.",,,,,"Second Day - Octavo",,
391,"Collection of King Charles the First's Capital Medals, also of Pictures, Limnings, Statues, Bronzes and other Curiosities, with Catalogue of King James's Pictures, &c. &c. and Catalogue of George Villiers, Duke of Buckingham's Pictures, &c. &c. in 1 vol.",,,,,"Second Day - Quarto",Dodd[?],3-[?]
392,"Catullus, Tibullus et Propertius, Delphini, 2 vol.",,2,"1741, 58","Second Day - Quarto",Charles,3-4[?]
393,"Cato (M.) de Re Rustica, Colon",Cato,,,"Second Day - Quarto",Traforth[?],[?]
394,"Chambers' (Sir Wm.) Dissertation on Oriental Gardening, plates by Bartolozzi",Chambers,,1772,"Second Day - Quarto",,
395,"plates by Bartolozzi — Walpole's Essay on Modern Gardening, Strawberry Hill, Fr. and Eng. — Sir W. Jones on the Arts — Observations on Warton's English Poetry — Turnbull's Three Dissertations on the Characters of Augustus, Homer, and Agrippa, plates",,,,,"Second Day - Quarto",Waller[?],4-0
396,"Chappelou's Commentary on the Book of Job, vol. 2",Chappelou,,1752,"Second Day - Quarto",Charles,2-6
397,"Charron on Wisdom",Charron,,1658[?],"Second Day - Quarto",Priestley,3-0
398,"Chartier (Alain) Oeuvres",Chartier,,1617,"Second Day - Quarto",Taylor[?],10-0[?]
399,"Chubb's Collection of Tracts",Chubb,,1730,"Second Day - Quarto",Ayrton[?][?],16-0[?]
400,"Churchill's (Charles) Poems",Churchill,,,"Second Day - Quarto",Boone,[?]
401,"2 vol. in 1",,2,1763,"Second Day - Quarto",,
402,"Clarendon's (Earl of) Brief View and Survey of Hobbes's Leviathan",Clarendon,,,"Second Day - Quarto",Boone,[?]
403,"Clarke's (Wm.) Connexion of the Roman, Saxon, and English Coins",,,,1772,"Second Day - Quarto",Guthrie[?],19-0
