lot,title,author,volumes,date_published,format_section,buyer,price
1580,"Stow's (John's) Survey of London, blk letter",,,,Eighth Day's Sale — Quarto,ob. Triphook,5/6/0
1581,"Survey of London, black letter",,,1618[?],Eighth Day's Sale — Quarto,[?],[?]
1582,"Strabone, Geographia, traduite da Buonacciuoli",,,,Eighth Day's Sale — Quarto,[?],[?]
1583,"Strada (Fam.) dalla, traduc e Frusola, 2 tom. figure",,,,Eighth Day's Sale — Quarto,Burges [?],0/9/0
1584,"Strahlenberg's (Von) Description of the North and Eastern Parts of Europe and Asia, maps and plates",,,,Eighth Day's Sale — Quarto,Turnbull [?],1/0/0
1585,"Strange's Critical and Antiquarian Remarks",,,,Eighth Day's Sale — Quarto,Crawley [?],[?]
1586,"Stuart (Gilbert) Antiquity and Heraldry Remarks",,,,Eighth Day's Sale — Quarto,[?],[?]
1587,"Sully's (Duke of) Memoires, by Mrs. Lennox, 3 vol.",,,1757[?],Eighth Day's Sale — Quarto,[?],[?]
1588,"Swinton (Joan) Histoire des Inscriptions, 3 vol.",,,1760[?],Eighth Day's Sale — Quarto,[?],[?]
1589,"Tablieu Genealogique des Heros du Roman",,,"foo 1681[?]",Eighth Day's Sale — Quarto,[?],[?]
1590,"Taciti Opera, Ind. et lat. 2 tom.",,,1608[?],Eighth Day's Sale — Quarto,[?],[?]
1591,"Tatler's Catalogue of Ancient and Modern 2 vol.",,,,Eighth Day's Sale — Quarto,Triphook,[?]
1592,"Tassoni, Dieci Libri di Pensieri Diversi",,,Fiore. 1636[?],Eighth Day's Sale — Quarto,[?],[?]
1593,"Temple of Love, a Masque presented by the Queenes Ma-jesty and her Ladies at Whitehall on Shrove Tuesdaye night, Songs & Anims. described by Inigo Jones, Surveyor of his Majestie's Workes, and Wm. Davenant, her Majesties Servant",,,,Eighth Day's Sale — Quarto,Jolley [?],[?]
1594,Theobald's Shakespeare Restor'd,,,London 1634[?],Eighth Day's Sale — Quarto,Heber,3/0/0
1595,"Thomson's (Jas.) Seasons, 2 v.",,,,Eighth Day's Sale — Quarto,[?],[?]
1596,"Thou (Ja. Aug. de) Histoire Universelle, 11 t.",,,Haye 1740,Eighth Day's Sale — Quarto,Holmes [?],3/0/0
1597,"Thucydides, translated by Smith, 2 vol.",,,1753,Eighth Day's Sale — Quarto,Burwell [?],[?]
1598,"Tindal's (Wm.) History and Antiquities of Evesham",,,,Eighth Day's Sale — Quarto,[?],[?]
1599,"Tindal (Matt.) Christianity as Old as the Creation, plates",,,1730[?],Eighth Day's Sale — Quarto,Crawley [?],[?]
1600,"Tiraboschi (Giron.) Storia della Letteratura Italiana, 9 tom.",,,,Eighth Day's Sale — Quarto,Priestley,0/15/0
1601,"Tournefort's Voyage into the Levant, 2 vol. maps and plates",,,,Eighth Day's Sale — Quarto,Sheldon,6/0/0
1602,"Tokman's Discourses on the Four Gospels",,,1718,Eighth Day's Sale — Quarto,[?],[?]
1603,"Tickell — Poetical — Dramatick, &c. 10 vol.",,,1773,Eighth Day's Sale — Quarto,Dibber [?],[?]
1604,Tractatus Theologico-Politicus,,,1670[?],Eighth Day's Sale — Quarto,[?],[?]
1605,"Tragicae (Laur.) de Visi, e dei Difetti del Moderno Teatro",,,,Eighth Day's Sale — Quarto,F. ob. Heber,3/0/0
1606,"Teatro, Roma",,,1753[?],Eighth Day's Sale — Quarto,[?],[?]
1607,atro [?],,,Rome 1732[?],Eighth Day's Sale — Quarto,[?],[?]
1445,"Price's (Rd.) Observations on Civil Liberty, with additions",,,1776,Seventh Day's Sale — Octavo et Infra,Charles,5/0/0
1446,"Prior (Rivesdale) on the Picturesque",,,,Seventh Day's Sale — Octavo et Infra,Charles [?],[?]
1447,"Price, Dialogues on the Distinct Characters of the",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1448,Priestley's Life of Mahomet,,,1801,Seventh Day's Sale — Octavo et Infra,Charles,3/0/0
1449,"Priestley's Rudiments of English Grammar, 7 by 2[?]",,,1769,Seventh Day's Sale — Octavo et Infra,Roupier [?],3/0/0
1450,"Prinsep's Defence of an Ancient Pronunciation against pronouncing the Greek Language according to Accents, in 1 vol.",,,,Seventh Day's Sale — Octavo et Infra,Charles,6/0/0
1451,Principles of Negotiations,,,1754,Seventh Day's Sale — Octavo et Infra,[?],[?]
1452,"Printing Types, Specimens of, by Fry and Co. and Stephenson",,,,Seventh Day's Sale — Octavo et Infra,Winsor [?],6/0/0
1453,"Prior (Matt.) Poems",,,"1707, 01",Seventh Day's Sale — Octavo et Infra,[?],[?]
1454,"Priscianus [?], 2 vol.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1455,"Pritanio (Lam.) Reflessionij sopra il Buono Gusto, 2 t.",,,,Seventh Day's Sale — Octavo et Infra,Whittgrav [?],1/6/0
1456,"Problèmes, ont Plaisant, qui des Amities, ou de Luther et con cile on the Principles le plus mois d'Eglise Chretienne, 2 t.",,,1681[?],Seventh Day's Sale — Octavo et Infra,Haller [?],[?]
1457,Proceedings of the African Association,,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1458,"Procopius' Secret History of the Court of the Emperor",,,,Seventh Day's Sale — Octavo et Infra,Wifflin [?],[?]
1459,"Progres des Allemandes dans les Sciences, les Belles Lettres et les Arts",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1460,"Puffenaazer's (George) Memoirs",,,,Seventh Day's Sale — Octavo et Infra,Harry [?],5/0/0
1461,"Psalms, Descriptions of Portions, parts [?]",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1462,"Psalms of David, in Four Languages, set to the Tunes of our Church, by W. Slater",,,1632,Seventh Day's Sale — Octavo et Infra,Rudd [?],4/0/0
1463,"Psalms, new Version, and Hymns for Charlotte-street Chapel, 2v.",,,,Seventh Day's Sale — Octavo et Infra,Boone,1/0/0
1464,Fable Charless for 1805/6,,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1465,Pufendorf's View of the Principles of the Lutheran Churches,,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1466,"Pursuits of Literature, a Satirical Poem",,,,Seventh Day's Sale — Octavo et Infra,Myevea [?],1/0/0
1467,"Quinault (Mr.) Theatre, 5 tom.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1468,Quincy's Dispensatory,,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1469,Quintiliani Institutiones,,,Lond. 1790[?],Seventh Day's Sale — Octavo et Infra,Chancy [?],1/0/0
1470,"Quintilian's Institutes, by Guthrie, 2 vol.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1471,"Quintus Curtius, Lat. et Fr. 2 tom.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1472,"Rabelais' (F.) Works, 2 vol. portrait",,,1737,Seventh Day's Sale — Octavo et Infra,Guthrie [?],2/6/0
1473,"Rabelais' Works, by Ozell, 5 vol. plates",,,1750[?],Seventh Day's Sale — Octavo et Infra,Bettington [?],10/0/0
1474,"Rabutin (Bussy) Letters, 6 tom.",,,1700[?],Seventh Day's Sale — Octavo et Infra,ob. Boone,3/6/0
1475,"Racine, Oeuvres, 2 tom.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1476,"Ramsay's (Allan) Evergreen, 2 vols",,,,Seventh Day's Sale — Octavo et Infra,Butterworth [?],3/6/0
1477,"Rapin of Gardens, Englished by Gardener",,,,Seventh Day's Sale — Octavo et Infra,Robinson [?],3/0/0
1478,"Rapin's (Mena) Critical Works, 2 vol.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1479,"Rawlinson's Method of Studying History, 2 vol.",,,,Seventh Day's Sale — Octavo et Infra,Guilmeatt [?],6/0/0
1480,"Ray's (John) Wisdom of God in the Creation, Physico Theological Discourses, port.",,,1692[?],Seventh Day's Sale — Octavo et Infra,Guthrie [?],1/0/0
1481,"Rea's Collection of English Proverbs",,,"Fait[?] 1767",Seventh Day's Sale — Octavo et Infra,Powell,2/0/0
1482,"Reade's (Isaac) Recreations, portrait",,,1766,Seventh Day's Sale — Octavo et Infra,Ames,3/0/0
1483,"Recueil de divers Philosophes et Politiques des Indes, 2 tom.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1484,"Regale, History of the East and West Indies, translated [?]",,,,Seventh Day's Sale — Octavo et Infra,William [?],8/0/0
1485,"Record's (Robt.) Ground of Artes, teaching the Worke and Practise of Arithmetike, bl. letter",,,,Seventh Day's Sale — Octavo et Infra,Triphook,[?]
1486,le Cer Moulure [?],,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],[?]
1487,"Recueil des Plus Beaux Vers, qui ont este mis en chante",,,"Paris 1661",Seventh Day's Sale — Octavo et Infra,[?],2/0/0
1488,"Observations curieuses sur les Moeurs, Coutumes, Antiquites des Peuples de l'Asie, l'Afrique et de l'Amerique, 2 tom.",,,,Seventh Day's Sale — Octavo et Infra,Lamy [?],[?]
1489,Reflections upon Marriage,,,1700,Seventh Day's Sale — Octavo et Infra,[?],[?]
1490,"Robinson Philosophy; or the Right Use of Contemplating the Works of the Creator, 3 vol. places",,,1750,Seventh Day's Sale — Octavo et Infra,Kybie [?],3/6/0
1491,"the Instructor, from 1773 to 1784, Part I.",,,1750[?],Seventh Day's Sale — Octavo et Infra,Broadley [?],[?]
1492,"Report containing an Essay for the Amendment of the Silver Coins",,,,Seventh Day's Sale — Octavo et Infra,Windale [?],[?]
1493,"Remede contre l'Ennui, ou l'Art de Briller dans les Conversations, 2 tom.",,,,Seventh Day's Sale — Octavo et Infra,Triphook,1/0/0
1494,"Retir'd Gardens [?], 2 vol.",,,"Fontdi [?]",Seventh Day's Sale — Octavo et Infra,[?],[?]
1495,"Rest of Shakespeare's Text, by Heath, of Exeter",,,,Seventh Day's Sale — Octavo et Infra,Christie,4/6/0
1496,"Reys (Udal ap) Tour through Spain and Portugal",,,,Seventh Day's Sale — Octavo et Infra,Christie,1/9/0
1497,"Richardson's General History of the Stage",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1498,"Richardson's (Goln.) Statues, Bas-reliefs, Drawings, and Pictures in Italy, &c.",,,1722,Seventh Day's Sale — Octavo et Infra,Forgotillum [?],5/0/0
1499,"Pictures in Italy, Discourses on Painting, &c.",,,,Seventh Day's Sale — Octavo et Infra,Govram [?],7/6/0
1500,"Richardson (Saml.) Pamela, 4 vol. in 1, plates",,,1785,Seventh Day's Sale — Octavo et Infra,Taylor [?],[?]
1501,"Richardson (Wm.) Analysis and Illustration of some of Shakespeare's Remarkable Characters, 2 vol.",,,1774,Seventh Day's Sale — Octavo et Infra,Priesties [?],[?]
1502,"Rimedella Accademia degli scioli at Palermo",,,"Palerm. 1571",Seventh Day's Sale — Octavo et Infra,Triphook,9/0/0
1503,"Ringhieri (Innocento) Opere",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1504,"Rinuccini (Tavola) Opere, 3 tom.",,,font. [?],Seventh Day's Sale — Octavo et Infra,[?],[?]
1505,"Rison's Pieces of Ancient Popular Poetry",,,,Seventh Day's Sale — Octavo et Infra,Triphook [?],12/0/0
1506,"Robin's Collection of English Songs, 3 vol.",,,1753,Seventh Day's Sale — Octavo et Infra,Hodgson [?],15/0/0
1507,"Scotish Songs, with the Music, 2 vol.",,,,Seventh Day's Sale — Octavo et Infra,Whalley [?],[?]
1508,"English Anthology, 3 vol.",,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],4/0/0
1509,Road to the Land of Bliss,,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1510,"Robertson's Essay on Punctuation",,,,Seventh Day's Sale — Octavo et Infra,Clegrace [?],5/6/0
1511,"Robertson, History of Scotland, 2 vol.",,,1704[?],Seventh Day's Sale — Octavo et Infra,Gyhell [?],[?]
1512,"Robertson, the Reign of Charles V. 4 v.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1513,Rochefoucault's Maxims and Reflections,,,,Seventh Day's Sale — Octavo et Infra,Abbe [?],[?]
1514,"Rochon Voyage a Madagascar et sur Indes Orientales",,,1791[?],Seventh Day's Sale — Octavo et Infra,Guthrie [?],[?]
1515,"Rogers' Elements of Memory [?]",,,,Seventh Day's Sale — Octavo et Infra,Triphook,17/0/0
1516,"Rollin's System of Natural Philosophy",,,,Seventh Day's Sale — Octavo et Infra,Triphook [?],[?]
1517,"Rollin, Histoire Ancienne, 13 tom.",,,1737[?],Seventh Day's Sale — Octavo et Infra,Sheldon,3/0/0
1518,"Rosti, Maraviglie dell'Arte, 8 vol.",,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],[?]
1519,"Rossi, Ammaestramento di Pittura, Scultura et Architettura",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1520,"Antice et Moderne, Descriptioni di Roma",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1521,"Rosa (Salvator) Satire",,,,Seventh Day's Sale — Octavo et Infra,ob. Lamy [?],3/0/0
1522,Rossi's Muses Interpreter,,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],6/0/0
1523,"Pensions, ou Voyage Historique de la Grece, trad. par Gueroult, 2 tom. plates",,,1793,Seventh Day's Sale — Quarto,ob. Slaving [?],1/0/0
1524,"Peacham's Complete Gentleman — and Gentleman's Exercise in Drawing, &c.",,,,Seventh Day's Sale — Quarto,Boone,9/0/0
1525,"Peltier Dictionnaire Provencal et Francois",,,,Seventh Day's Sale — Quarto,Hartley [?],7/0/0
1526,"Pemberton's (Wm.) View of Sir Isaac Newton's",,,,Seventh Day's Sale — Quarto,Hancock [?],[?]
1527,Pembrokchiu Numismata Antiqua,,,1725,Seventh Day's Sale — Quarto,ob. Thomas,4/6/0
1528,"Pennant's (Thos.) History of Whiteford and Holywell, plates",,,,Seventh Day's Sale — Quarto,Thomas,8/0/0
1529,"Perefixe Histoire du Roy Henry le Grand",,,,Seventh Day's Sale — Quarto,Goldsman [?],[?]
1530,"Perier's History of the Waldenses and Albigensians",,,,Seventh Day's Sale — Quarto,Bloom [?],1/0/0
1531,"Perucci, Pompe Funcbri di Tutte la Nationi del Mondo",,,,Seventh Day's Sale — Quarto,[?],[?]
1532,"Petrarca Rime, per Castrivier",,,"Firen. 1695",Seventh Day's Sale — Quarto,Guthrie [?],12/0/0
1533,"Petrarque, Memoires pour les Vi. de., 3 tom. [?]",,,,Seventh Day's Sale — Quarto,ob. Shuttledale [?],3/0/0
1534,"Philosophical Transactions, abridged to the Year 1720, 5 vol. by Lowthrop, &c. and continued at Large from 1751, 1813, 63 vol. bound uniform — the Remainder in parts unbound, with a vol. of General Index",,,,Seventh Day's Sale — Quarto,Guthrie [?],0/6/0
1535,"Phillip's (Governor) Voyage to Botany Bay, plates",,,1789,Seventh Day's Sale — Quarto,ob. Rose,6/6/0
1536,"Phipps (Const. J.) Voyage towards the North Pole, maps and plates",,,,Seventh Day's Sale — Quarto,[?],[?]
1537,"Pilkington's (Matthew) Dictionary of Painters",,,,Seventh Day's Sale — Quarto,[?],[?]
1538,"Findley, Gr. torn. Schofenio [?]",,,Prenof[?] 1542[?],Seventh Day's Sale — Quarto,Moubrage [?],[?]
1539,"Pingre Cometographie, ou Traite Historique et Theoretique des Comettes, 2 tom.",,,1783,Seventh Day's Sale — Quarto,Guthrie [?],8/0/0
1540,"Placeta de Rebus Anglicia",,,"Paris 1610",Seventh Day's Sale — Quarto,Priestley,2/0/0
1541,"Plini Historia Naturale, Excet. Lat. 12 tom.","","","Paris, 177[?]",Seventh Day's Sale — Quarto,Chaeler [?],14/0/0
1542,"Plinio Historia Naturale, tradutta per Domenichini",,,"Verog. 1525",Seventh Day's Sale — Quarto,Guthrie [?],1/0/0
1543,"Plutarco Opuscoli Morali, trad. del Gandino, &c. 3 tom.",,,1614,Seventh Day's Sale — Quarto,ob. Lamy,9/0/0
1544,"Plutarque Vies des Hommes Illustres, traduit par Dacier, Paris",,,,Seventh Day's Sale — Quarto,Priestley,5/0/0
1545,"Plutarque, Ortho, Fragmenta et Elogia, cum Wolfi, Hamel.",,,,Seventh Day's Sale — Quarto,Crossley [?],[?]
1546,"Plutarque, Vol of Narrativel [?]",,,1739,Seventh Day's Sale — Quarto,Gillman [?],1/0/0
1547,"Plutarque, abridged by Hampson, 3 vol. in 1",,,1739,Seventh Day's Sale — Quarto,Thomas [?],1/14/0
1548,"Pope — Essay on Man — Essay on Criticism",,,,Seventh Day's Sale — Quarto,Boure [?],3/0/0
1549,"Pope's (Alex.) Posthumous Works",,,,Seventh Day's Sale — Quarto,[?],[?]
1550,"Pote's History and Antiquities of Windsor Castle",,,1749,Seventh Day's Sale — Quarto,Blyer [?],5/6/0
1551,"Priestley (Jos.) History and Present State of Electricity",,,1769,Seventh Day's Sale — Quarto,Ogilelly [?],10/0/0
1552,"Priestley, Curiose (Enright) [?]",,,,Seventh Day's Sale — Quarto,[?],[?]
1553,"Prior (Lord) of Abergevn Muzzeum, portrait",,,Firenz. 1733,Seventh Day's Sale — Quarto,Triphook,9/0/0
1554,"Pufhero [?] storica e delle Ragione d'Ogni Poesia, 7 tom.",,,,Seventh Day's Sale — Quarto,ob. DelaRiviere,9/6/0
1555,"Quadrio de l'Institutione de l'Ostetor, traduit par [?]",,,,Seventh Day's Sale — Quarto,Ghier [?],[?]
1556,"Rabbai (C. C.) Sinensini ed Aggiunti Indiani",,,,Seventh Day's Sale — Quarto,Kohler [?],3/6/0
1557,"Ramsay's Travels of Cyrus, 4 v [?]",,,1730[?],Seventh Day's Sale — Quarto,[?],[?]
1558,"Redi (Franc.) Consulati di Lauidi [?]",,,Firenz. 1690[?],Seventh Day's Sale — Quarto,Triphook,[?]
1559,"Rossi Vite de Cinque Huomini Illustri",,,,Seventh Day's Sale — Quarto,Priestle [?],[?]
1560,"Rossi (De) Boone in Toscanna",,,"knol[?] Firenz. 1688",Seventh Day's Sale — Quarto,[?],[?]
1561,"Rees's (Dr.) New Cyclopaedia, all parts, and parts A and S [?]",,,,Seventh Day's Sale — Quarto,Dawson,10/0/0
1562,"Lord's Considerations upon many and Sundrie Histories — Antiquitates Civil and Military, amplified by Mardshall [?]",,,"1601,15",Seventh Day's Sale — Quarto,Guthrie [?],9/0/0
1563,"Russell (Jas.) on the Rate of Travelling, as performed by Camels across the Desert",,,,Seventh Day's Sale — Quarto,Guthalmess [?],3/0/0
1564,"Atlas",,,1787[?],Seventh Day's Sale — Quarto,Guthrie [?],[?]
1565,"Reynold's (Sir J.) Discourses delivered to the Students of the Royal Academy on the Distribution of the Prizes from 1771 to 1786",,,1778/89,Seventh Day's Sale — Quarto,Hodgson,6/0/0
1566,"Cento Giocchi Liberali et d'Ingegno",,,,Seventh Day's Sale — Quarto,Abbey [?],1/1/0
1567,"Rinuccini (Ottav.) Tragedie",,,Bologna 1604,Seventh Day's Sale — Quarto,Triphook,5/0/0
1568,"Robertson's History of Charles V. 3 vol.",,,,Seventh Day's Sale — Quarto,ob. Sheldon,1/14/6
1569,"Robertson, America, 2 vol.",,,1777,Seventh Day's Sale — Quarto,Christie,7/0/0
1570,"Robertson, India, boards",,,,Seventh Day's Sale — Quarto,Boone,4/0/0
1571,"Robertson, Scotland, 2 vol",,,,Seventh Day's Sale — Quarto,Murray [?],3/0/0
1572,"Roscoe's (Wm.) Life of Lorenzo de Medici, 2 vol.",,,1795[?],Seventh Day's Sale — Quarto,Guthrie [?],1/10/0
1573,"Rosini (Jean) Antiquitatum Romanarum, cum Notis Dempster",,,,Seventh Day's Sale — Quarto,Orone [?],1/0/0
1574,"Ruscelli Indicij degl' Uomini Illustri",,,"fenet. 1574",Seventh Day's Sale — Quarto,ob. Triphook,2/6/0
1575,"Russell's (Alexr.) Natural History of Aleppo, 2 v. plts.",,,1794[?],Seventh Day's Sale — Quarto,Guthrie [?],[?]
1576,"Ryley's (Sir Hester) Valors, Nos. 11+80",,,1710/80[?],Seventh Day's Sale — Quarto,Triphook,6/0/0
1577,"Plon (No) Art of Painting and Supplement",,,,Seventh Day's Sale — Octavo et Infra,ob. ob. Price [?],4/19/0
1578,"Pilkington's (Matthew) Poets, frontispiece",,,1769[?],Seventh Day's Sale — Octavo et Infra,Phelps [?],11/0/0
1579,"Pilkington of the French Easies, Gr. et Lat.",,,Lugd. 1592,Seventh Day's Sale — Octavo et Infra,[?],[?]
1580,"Plato, translated by West, 3 vol.",,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],[?]
1581,"Plato (Apuleid) Versoid Biblioth., 3 Jac. Morrillo [?]",,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],[?]
1582,"Plosell (Marquissi) Annonniatorum Illustrium, a de praef Gyraldi",,,1687,Seventh Day's Sale — Octavo et Infra,Charles,5/6/0
1583,"Piozzi's (Mrs.) Journey through France, Italy, and Germany, 2 vol.",,,1789,Seventh Day's Sale — Octavo et Infra,Charles,[?]
1584,"Piozzi, Collection of Letters to and from Dr. Johnson",,,,Seventh Day's Sale — Octavo et Infra,Mr Taylor [?],[?]
1585,"ditto, 2 vol. British Synonymy",,,1794,Seventh Day's Sale — Octavo et Infra,[?],[?]
1586,Anecdotes of Dr. Samuel Johnson,,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1587,Piozzi Glass Book [?],,,,Seventh Day's Sale — Octavo et Infra,un. White [?],[?]
1588,"Piozzi Opera, tradotte da Dardi Bembo, 5 t.",,,Font. 1744[?],Seventh Day's Sale — Octavo et Infra,[?],[?]
1589,"Platea abridged, 3 vol.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1590,"Plutarch, or the State Physician Unmasked, by Goldoni",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1591,"Picard, Gravete, on Wetnendam, Amst.",,,"1732[?]",Seventh Day's Sale — Octavo et Infra,Guthrie [?],3/0/0
1592,"Pin [?], Lat. and Fr. trad. par le Vert, 3 tom. est.",,,1691,Seventh Day's Sale — Octavo et Infra,[?],[?]
1593,"Lat. and Engl. 14 T. Lamborn, 10 torn.",,,,Seventh Day's Sale — Octavo et Infra,Shirley [?],7/0/0
1594,"translated by Thornton and Warner, 5 vol.",,,,Seventh Day's Sale — Octavo et Infra,Charles,[?]
1595,3 vol. [?],,,,Seventh Day's Sale — Octavo et Infra,Clidin [?],[?]
1596,Comedies,,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1597,"Perry, epistolae, 6 vol",,,"Orn. 1686",Seventh Day's Sale — Octavo et Infra,[?],[?]
1598,"Pliny's Letters, by Melmoth, 2 vol.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1599,"Plucke's (Abbe) History of the Heavens, 2 vol.",,,"1740[?]",Seventh Day's Sale — Octavo et Infra,Villeny [?],[?]
1600,"Plutarch's Morals, 5 vol.",,,,Seventh Day's Sale — Octavo et Infra,[?],[?]
1601,"Political Register, and Impartial Review of New Books, from 1767 and 1768, 3 vol. plates",,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],0/11/6
1602,"Pope's (Alexr.) Works — Homer's Iliad and Odyssey, 20 vol.",,,,Seventh Day's Sale — Octavo et Infra,Guthrie [?],3/7/0
1603,"Pope, by Warton, 9 vol.",,,1797,Seventh Day's Sale — Octavo et Infra,[?],[?]
1604,"Pope's Dunciad Variorum, with the Prolegomena of Scriblerus",,,,Seventh Day's Sale — Octavo et Infra,Hellman [?],3/6/0
1605,"Pascuali Lettere di XIII Huomini Illustri",,,"Venet. 1564",Seventh Day's Sale — Octavo et Infra,[?],[?]
1606,"Perry's Elements of Heraldry, plates",,,,Seventh Day's Sale — Octavo et Infra,Cipriote [?],4/0/0
1607,"Porce Traité des Anciennes Ceremonies",,,1673[?],Seventh Day's Sale — Octavo et Infra,[?],[?]
1608,"Porter's Observations on the Religion, Law, &c. of the Turks, 2 vol.",,,1768,Seventh Day's Sale — Octavo et Infra,[?],2/0/0
1609,"Potter's Antiquities of Greece, 2 vol.",,,1715[?],Seventh Day's Sale — Octavo et Infra,Charles [?],9/0/0
1610,"Potter, plates",,,,Seventh Day's Sale — Octavo et Infra,ob. Castlem [?],3/0/0
1611,"Powell's History of Wales, by Wynne",,,,Seventh Day's Sale — Octavo et Infra,Powell,4/0/0
1612,"Prodera Operetta della ornato delle Donne et de alquanto cose de Consejenza circa el Matrimonio, no date",,,,Seventh Day's Sale — Octavo et Infra,Malloy [?],7/6/0
1613,"Price's (Rich.) Two Tracts on Civil Liberty",,,1778[?],Seventh Day's Sale — Octavo et Infra,Unno [?],6/0/0
