lot,title,author,volumes,date_published,format_section,buyer,price
669,"Cameron's (Lewis de) Land, by Fanbury, portraits",,,1628,Third Day's Sale - Folio,M' Priestley,0.14.0 [?]
670,"Camden's (Wm.) Annals, or the History of Queen Elizabeth",,,,[?],Third Day's Sale - Folio,[?],[?]
671,"Cassandra, a Romance, translated by Sir C. Cotterell",,,1667,Third Day's Sale - Folio,Priestley[?],[?]
672,"Catalogus Bibliothecae Musei Britannici, 2 vol.",,,Land. 1787,Third Day's Sale - Folio,James[?],0.4.0
673,"Catalogus Librorum Manuscriptorum Angliae, et Hiberniae cum Indice Alphabetico",,,Oxon. 1697,Third Day's Sale - Folio,[?],[?]
674,"Chambers' Dictionary of Arts and Sciences, by Rees, Nos. 1 to 30, plates",,,1778,Third Day's Sale - Folio,Loauth[?],[?]
675,"with the plates separate, 5 vol.",,,1786,Third Day's Sale - Folio,[?],[?]
676,"Chaucer, (Geoffrey) Works, black letter",,,1602,Third Day's Sale - Folio,Christie[?],0.4.0 [?]
677,"by Urry, port. and plates",,,1721,Third Day's Sale - Folio,C.B. Barney,0.12.0 [?]
678,"Chillingworth's (Wm.) Works",,,1742,Third Day's Sale - Folio,[?],0.5.0 [?]
679,"Churchill's (Sir Winston) Divi Britannici; being a Remark upon the Lives of all the Kings of the Isles",,,1675,Third Day's Sale - Folio,[?],0.6.0
680,"Ciceronis Opera, Lambini, 4 vol. in 2",,,Paris 1566,Third Day's Sale - Folio,C.B. Christie[?],[?]
681,"Clarendon's (Earl of) History of the Rebellion and Civil War in England, ports.",,,1702,Third Day's Sale - Folio,Gledsty[?],[?]
682,"Collier's Ecclesiastical History of Great Britain, 2 vol.",,,1708,Third Day's Sale - Folio,Bingley[?],0.2.0
683,"(Jer.) Historical, Geographical, Genealogical, and Poetical Dictionary, 4 vol. portrait",,,1701,Third Day's Sale - Folio,[?],[?]
684,Comines (Philip de) History of,,,1674,Third Day's Sale - Folio,Anthell,0.6.0
685,"Cooperi (Thos.) Thesaurus Linguae Romanae et Britannicae",,,Lond. 1578,Third Day's Sale - Folio,Anthell,0.10.0
686,"Copy of the Establishment commencing the first Day of July, 1702, together with all the Extraordinary Dyets and Charges which have since happened and been directed, and allowed of by her Majesty Queen Anne's particular Warrants, MS.",,,,[?],Third Day's Sale - Folio,A.B. Playford[?],[?]
687,"Cotgrave and Howell's French and English Dictionary",,,1650,Third Day's Sale - Folio,Priestley,[?]
688,"Crasso (Ler.) Istoria de Poeti Greci",,,Nap. 1678,Third Day's Sale - Folio,Triphook,[?]
688,"Gaffarel's (Jas.) Unheard of Curiosities, Englished by Edward Chilmead",,,1650,Fourth Day's Sale - Octavo et Infra,Boamster[?],0.4.6
689,"Garimberto (Hieron.) et altri degni Autori Concetti",,,Venet. 1585,Fourth Day's Sale - Octavo et Infra,Mattley[?],0.3.0
690,"Garrick's (David) Poetical Works, 2 vol.",,,1785,Fourth Day's Sale - Octavo et Infra,Charles,0.16.0 [?]
691,"Garth's Dispensary, a Poem",,,1741,Fourth Day's Sale - Octavo et Infra,[?],[?]
692,Gassendi Institutio Astronomica,,,1653,Fourth Day's Sale - Octavo et Infra,Blunt[?],0.6.0 [?]
693,"Gay's (John) Poems, 2 vol.",,,1775,Fourth Day's Sale - Octavo et Infra,Charles,0.2.6
694,"Geddes' Miscellaneous Tracts, 3 vol. 1702, &c.—Council of Trent, 1714—Tracts against Popery, 1715—Church History of Ethiopia, 1696, 6 vol. uniform",,,,[?],Fourth Day's Sale - Octavo et Infra,Triphook,0.1.5
695,"Genlis (Madame) Veillees du Chateau, 3 tom.",,,1784,Fourth Day's Sale - Octavo et Infra,Fogg,0.8.6 [?]
696,"Gentleman's Magazine, from 1741 to 1749, 9 vol. half bound, uncut",,,,[?],Fourth Day's Sale - Octavo et Infra,Priestley,0.1.6 [?]
697,"Index to, from 1731 to 1786, 2 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra,Priestley[?],0.4.0 [?]
698,Gentleman's Library,,,1715,Fourth Day's Sale - Octavo et Infra,Howe [?],0.6.0
699,Geoffroy's Treatise on Foreign Vegetables,,,1749,Fourth Day's Sale - Octavo et Infra,W.H. Miller[?],[?]
700,German and English Grammar,,,1758,Fourth Day's Sale - Octavo et Infra,Boone,0.6.0
701,"Gesner Mort d'Abel, par Huber",,,1760,Fourth Day's Sale - Octavo et Infra,[?],[?]
702,"Gherardi Theatre Italien, 6 tom. planches",,,1721,Fourth Day's Sale - Octavo et Infra,Sheldon[?],0.1.0
703,"Gibbon's (E.) Decline and Fall of the Roman Empire, 6 vol. portrait",,,1783,Fourth Day's Sale - Octavo et Infra,Boone,0.15.0 [?]
704,Essai sur l'Etude de la Litterature,,,1761,Fourth Day's Sale - Octavo et Infra,Boone,0.6.0
705,[?],,,1701,Fourth Day's Sale - Octavo et Infra,[?],[?]
706,Gillies' View of the Reign of Frederick II. of Prussia,,,1789,Fourth Day's Sale - Octavo et Infra,Pearce[?],0.6.0
707,Gilpin's Essay on Prints,,,1781,Fourth Day's Sale - Octavo et Infra,W.H. Miller,0.6.0 [?]
708,"Observations on the River Wye, plates",,,1782,Fourth Day's Sale - Octavo et Infra,[?],0.6.0 [?]
709,"Giornale de Letterati d'Italia a Anno 1710 ab Anno 1722, 37 vol.",,,1710-22,Fourth Day's Sale - Octavo et Infra,Triphook,0.1.13.0
711,"Girard Principes de la Langue Francoise, 2 tom.",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],0.1.0 [?]
712,Grammaire Principes Francois,,,,[?],Fourth Day's Sale - Octavo et Infra,Blunt[?],0.6.0
713,2 tom.,,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
714,"Goguet's Origin of Laws, Arts, and Sciences, 3 vol.",,,1761,Fourth Day's Sale - Octavo et Infra,[?],[?]
715,"Golden (Lieut.) Opera, 10 tom. plates",,,Firen. [?],Fourth Day's Sale - Octavo et Infra,Stakhouse[?],[?]
716,Extemporaneous Diss. vol 1-2 wanting,,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
717,"Goldsmith's Poetical and Dramatic Works, 2 vol. part.",,,1780,Fourth Day's Sale - Octavo et Infra,[?],[?]
718,"and a Walk in and about the City of Canterbury",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
719,Gombelli (Pierre) Obras,,,1793,Fourth Day's Sale - Octavo et Infra,[?],[?]
720,"Gozzi (Gasp.) Opera, 6 tom.",,,Firenz. 1785,Fourth Day's Sale - Octavo et Infra,[?],[?]
721,"Gravesande's Explanation of the Newtonian Philosophy, plates",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
722,"Gravina (Vincenzio) Tragedia",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
723,della Region Poetica,,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
724,"Greaves (John) Miscellaneous Works, 2 vol. plates and portraits",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
725,Gregorio Papa Istoria del,,,Flagin. [?],Fourth Day's Sale - Octavo et Infra,[?],[?]
726,"Gregory's Elements of Astronomy, 2 vol.",,,1715,Fourth Day's Sale - Octavo et Infra,[?],[?]
727,"Gregory's View of the State and Faculties of Man",,,1785,Fourth Day's Sale - Octavo et Infra,Priestley[?],[?]
728,"Greville's Maxims, Characters, and Reflections",,,1757,Fourth Day's Sale - Octavo et Infra,[?],[?]
729,"Gros Recuil de Poesies Provencoales[?] Glossary[?]",,,1789,Fourth Day's Sale - Octavo et Infra,[?],[?]
730,"Groty (Et.) Premiere Oeuv[?]",,,,[?],Fourth Day's Sale - Octavo et Infra,Malhay[?],[?]
731,"Grosier's Description of China, 3 vol.",,,1788,Fourth Day's Sale - Octavo et Infra,[?],[?]
732,Grotius de Veritate Religionis Christianae,,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
733,Truths of the Christian Religion,,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
734,"on the Christian Religion, by Clarke",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
735,"on the Rights of War and Peace, 3 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
736,Gualberto de Soria Dialogos,,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
737,"Guerin Description de l'Academie Royale des Arts, de Peinture et de Sculpture",,,,[?],Fourth Day's Sale - Octavo et Infra,Blathde[?],0.6.0
738,"Guicciardini's History of Italy, 10 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra,Clarke[?],[?]
739,"Guida de Forestieri di Napoli, fig.",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
740,"della Curiosita di Foresien et altri Lugg.",,,1785,Fourth Day's Sale - Octavo et Infra,[?],[?]
741,"Guides to different Towns, &c. a parcel",,,,[?],Fourth Day's Sale - Octavo et Infra,Spano[?],0.6.0
742,"Giudicio sopra la Tragedia di Canace et Macareo—Speroni Canace Tragedia",,,,[?],Fourth Day's Sale - Octavo et Infra,[?],[?]
743,"Guthrie Dissertations sur les Antiquites de Russie, planches",,,,[?],Fourth Day's Sale - Octavo et Infra,Scholoner[?],[?]
744,"Hackett's Select and Remarkable Epitaphs, 2 vol. with MS. additions",,,1757,Fourth Day's Sale - Octavo et Infra,Torllston[?],0.2.0
745,"Hale's (Mrs.) Poetical Attempts",,,1757,Fourth Day's Sale - Octavo et Infra,[?],[?]
746,"Halhed's Code of Gentoo Laws, plates",,,1777,Fourth Day's Sale - Octavo et Infra,Priestley,0.6.6 [?]
747,"Haller (M.) Poesies",,,Berne 1760,Fourth Day's Sale - Octavo et Infra,[?],[?]
748,"(Dr. Albert) Physiology, 2 vol.",,,1754,Fourth Day's Sale - Octavo et Infra,[?],[?]
749,"Hall's Court of Vertue, black letter",,,,[?],Fourth Day's Sale - Octavo et Infra,Anthell,0.3.6
750,Hamilton Memoires du Comte de Grammont,,,1749,Fourth Day's Sale - Octavo et Infra,[?],[?]
751,"Halliday, on the Ascent of Vapours, Formation of 1760",,,,Fourth Day's Sale - Octavo et Infra (p.23),Anthell,0.1.0 [?]
752,"Varney's Treatise on the Ear, plates",,,1748,Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
753,"Volre Entier, vol. in 1",,,Amst. 1738,Fourth Day's Sale - Octavo et Infra (p.23),M'Fisher[?],0.7.6 [?]
754,Volre Foires and Coxes,,,1757,Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
755,"Church of Confield, I and II. James I. and Charles",,,1723,Fourth Day's Sale - Octavo et Infra (p.23),Reid[?],0.5.0
756,Fleet Treatises,,,1768,Fourth Day's Sale - Octavo et Infra (p.23),Bland[?],[?]
757,Heraldical Arrangements,,,1774,Fourth Day's Sale - Octavo et Infra (p.23),Head[?],0.3.6
758,"Philosophical Inquiries, 3 vol. portraits",,,1790,Fourth Day's Sale - Octavo et Infra (p.23),Alexandrova[?],0.4.0
759,"Description and Use of the Globes, plates",,,1731,Fourth Day's Sale - Octavo et Infra (p.23),Anthell,0.3.0 [?]
760,"(John's.) Grecian Antiquities",,,1710,Fourth Day's Sale - Octavo et Infra (p.23),Charles,0.6.0
761,"or on the Various Editions of the Classics",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
762,"Roman Classick",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
763,"Voyages and Travels in the Levant, in 1749",,,1764,Fourth Day's Sale - Octavo et Infra (p.23),Belt[?],0.8.0 [?]
764,"(N.H. Z) Answer to the Articles of Impeachment",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),Smith[?],0.6.0 [?]
765,"History of India, 3 vol.",,,1806,Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
766,"(Charles) or a Particular Chinese History, 6 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),M.C. Chipfield[?],[?]
767,"Harris's Origin of the English Drama, 3 vol.",,,1773,Fourth Day's Sale - Octavo et Infra (p.23),Bewdley[?],[?]
768,Antient Pedigrees,,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
769,"Harvey's Collection of Curious Discourses, 2 v.",,,1771-75,Fourth Day's Sale - Octavo et Infra (p.23),Goon[?],0.6.0
770,"Liber Niger Scaccarii, 2 v.",,,1774,Fourth Day's Sale - Octavo et Infra (p.23),Triphook,0.5.6 [?]
771,[?],,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),James[?],[?]
772,"Daniel Histories, or a Short System of Universal History, 2 vol. MS. additions",,,1703,Fourth Day's Sale - Octavo et Infra (p.23),Bramston,0.5.0 [?]
773,"Historiale d'Elogio, 1 tom.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
774,"(James) or a Discourse between Jest and Earnest, 2 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),Anthee[?],0.2.6
775,"Hemonsont, Recueil de ce qui a ete public de plus Part le Ville—Recherches sur les Ruines d'Herculanum",,,1753-79,Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
776,"Herbert (Lord) of Cherbury's Antient Religion of Gentiles",,,1705,Fourth Day's Sale - Octavo et Infra (p.23),Brackley[?],0.4.6
777,Henrie's Account of the Charterhouse,,,1677,Fourth Day's Sale - Octavo et Infra (p.23),Bramton[?],[?]
778,Herodiano's History of the Roman Emperors,,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),Lautlee[?],0.5.0
779,"Herodotus, translated by Littlebury, 2 vol.",,,1747,Fourth Day's Sale - Octavo et Infra (p.23),C.B. [?] Leather[?],0.13.0 [?]
780,"Hesiod's Works, translated by Cooke",,,1769,Fourth Day's Sale - Octavo et Infra (p.23),Leather[?],0.3.0
781,"Hewit's Treatise upon Money, Coins, and Exchange",,,1755,Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
782,Hickey Gentleman Instructed,,,1798,Fourth Day's Sale - Octavo et Infra (p.23),C.B. Barney[?],0.6.0 [?]
783,"Hill's (Aaron) Miscellaneous and Dramatic Works, 6 vol.",,,1753-95,Fourth Day's Sale - Octavo et Infra (p.23),Charles,0.4.0
784,"Histoire et Memoires de l'Academie Royale des Inscriptions et Belles Lettres, 102 tom.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),Riles[?],0.5.4.0
785,Histoire du Siecle d'Alexandre,,,1702,Fourth Day's Sale - Octavo et Infra (p.24),Maltby[?],0.6.0
786,"Historie Academie Scriptorum Latinorum Minerum, 4 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Hurst[?],[?]
787,"J.P. Macon",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
788,History of Glazing,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
789,"of Glazing Parliament of Great Britain, from the Dutch Invasion",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),M' [?] Hall[?],[?]
790,"Amelia in the Depths of Guilt",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
791,of the Foundation of the Four Inns of Court,,,1780,Fourth Day's Sale - Octavo et Infra (p.24),Antholt[?],[?]
792,"After first Inventions and Entusions of the most famous Arts, Mysteryes, Laws, &c. in the whole World",,,1686,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
793,"of the late Revolution in the Dutch Republick",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Pearce[?],0.4.0
794,"Original and Institution of Civil Government Discussed",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),M'Dalton[?],[?]
795,Hoadly,,,1759,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
796,"Hobbes (Thos.) History of the Civil Wars in England, 1664",,,1664,Fourth Day's Sale - Octavo et Infra (p.24),Holbert[?],[?]
797,"Hogarth Illustrated, by J. Ireland, 2 vol. extra large",,,1793,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
798,Holder's Elements of Speech,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
799,"Full (Lord) Account of the Life and Writings of Lope de Vega Carpio, portrait",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
800,Art of Rhetorick,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
801,"Henry Long Kames's Elements of Criticism, 3 vol.",,,1772,Fourth Day's Sale - Octavo et Infra (p.24),Anthett[?],[?]
802,"Homeri Ilias, Gr. et Lat.",,,1708,Fourth Day's Sale - Octavo et Infra (p.24),Priestley[?],[?]
803,"Odyss. Gr. et Lat.",,,Cant. 1604,Fourth Day's Sale - Octavo et Infra (p.24),[?],0.2.0
804,"Omero, Tradotto in Toscano, dal A. M. Salvini, 2 tom.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Ruthell[?],[?]
805,"Homer Translated, 2 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
806,"Hooke's (Jos.) Addresses to Parents",,,1768,Fourth Day's Sale - Octavo et Infra (p.24),M'Blackleton[?],[?]
807,Horatius Heinii,,,op. Poetis Glasg. 1730,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
808,a Bentlii,,,Amst. 1728,Fourth Day's Sale - Octavo et Infra (p.24),Priestley[?],0.6.0
809,"Latin and English, by Smart, 3 vol.",,,1750,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
810,"Lat. and Eng. by Stuart, 4 vol. in 3",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
811,[?],,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
812,Hurd 2 vol.,,,1707,Fourth Day's Sale - Octavo et Infra (p.24),Boone[?],0.6.0
813,[?],,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
814,"Horne's Commentary on the Book of Psalms, 2 vol.",,,1776,Fourth Day's Sale - Octavo et Infra (p.24),Priestley[?],0.2.0
815,Horneck's Great Law of Consideration,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
816,"Nature, End, Design, and Benefit of the Sacrament, frontispiece by Faithorne",,,1695,Fourth Day's Sale - Octavo et Infra (p.24),A.B. Budney[?],[?]
817,"Horsley's (Bp.) Tracts, in Controversy with Dr. Priestley",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Bonne[?],0.12.6
818,"Howard (Henry) Earl of Surrey's Poems",,,1717,Fourth Day's Sale - Octavo et Infra (p.24),Priestley,0.9.6
819,"Howell's (Jas.) Familiar Letters",,,1754,Fourth Day's Sale - Octavo et Infra (p.24),Anthell[?],0.6.0 [?]
820,"Huddesford's Salmagundi—Topsy Turvy—and Bubble and Squeak, in 1 vol.",,,1793,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
821,Hudson Flora Anglica,,,1798,Fourth Day's Sale - Octavo et Infra (p.24),[?],0.9.0 [?]
822,"Humane Prudence; or the Art by which a Man may raise Himself and his Fortune to Grandeur",,,1692,Fourth Day's Sale - Octavo et Infra (p.24),W.R. James[?],0.3.0
823,"Hume's Philosophical Essays concerning Human Understanding",,,1748,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
824,"Essays, Moral and Political",,,1748,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
826,"Four Dissertations",,,1723,Third Day's Sale [contd] - Octavo et Infra (p.25),Pearce[?],0.1.0 [?]
827,"(John's) Select Poems",,,1809,Third Day's Sale [contd] - Octavo et Infra (p.25),M'Martin,0.4.0 [?]
828,"and John Ford Dialogues",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),M'Gwillim[?],[?]
829,"Inquiry into the Original of our Ideas of Beauty",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
830,"on the Nature and Conduct of the Passions and",,,1720,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
831,"Historical Essay concerning Witchcraft",,,1720,Third Day's Sale [contd] - Octavo et Infra (p.25),Anthell[?],0.3.0 [?]
832,Horace Voyage a Genes,,,1787,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
833,"Warton's, or Collections concerning the",,,1727,Third Day's Sale [contd] - Octavo et Infra (p.25),Shalldsale[?],[?]
834,"Hutton Description of the Casmander",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
835,"History of Art in the Known World",,,1765,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
836,"of the English Poets and Dramatick Poets",,,1719-20,Third Day's Sale [contd] - Octavo et Infra (p.25),Anthelle[?],0.6.0 [?]
837,"as Mysteria Aegyptiorum",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),Boone[?],0.3.6
838,"Econ. Fever, 1761—Trad on Fevers, 1776—Fothergill's",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),Priestley[?],[?]
839,"Essay on the Preservation of Health, in 1 vol.",,,1793,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
840,"Sonnets Works, 4 vol. portrait",,,1792,Third Day's Sale [contd] - Octavo et Infra (p.25),Anthell[?],[?]
841,"Names and Order of all the Monarchs, and the Evidences of the Christian Religion",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),Buttes[?],[?]
842,"Disquisitions, 1782—Madon on Executive Justice, and Appendix",,,1785,Third Day's Sale [contd] - Octavo et Infra (p.25),Lowe[?],0.4.0
843,"Gallei (Gal.) Opere, 2 tom.",,,Fior. 1655,Third Day's Sale [contd] - Quarto,C.B.[?],0.3.0
844,"Mathematical Discourses relating to Mechanicks and Local Motion",,,1730,Third Day's Sale [contd] - Quarto,M'Dawes[?],0.2.0
845,"Condley's Glory of Queen Anne in the Royal Navy",,,1703,Third Day's Sale [contd] - Quarto,Blunt[?],0.2.6
846,"Garnier Flora Universale di Tutte le Professioni del Mondo",,,Fir. 1651,Third Day's Sale [contd] - Quarto,Pearce[?],0.4.0
847,"Gay's (John) Poems, 2 vol. in 1",,,1729,Third Day's Sale [contd] - Quarto,Reedd[?],0.6.0 [?]
848,"Fables, 2 vol. in 1, fine plates",,,1727,Third Day's Sale [contd] - Quarto,M' Willington[?],[?]
849,"Gemma Phrysius da Principiis Astronomie et Cosmographia",,,1530,Third Day's Sale [contd] - Quarto,Buthersa[?],0.4.6
850,"Ghislieri Predizione della Cometa dell Anno 1735, plates",,,,[?],Third Day's Sale [contd] - Quarto,Blunt,0.6.0
851,"Giannone (Pietro) Istoria Civile del Regno di Napoli, 4 tom.",,,1757,Third Day's Sale [contd] - Quarto,Blunt[?],[?]
852,"Opere Posthume, 2 tom.",,,Firenz. 1768,Third Day's Sale [contd] - Quarto,Payne,0.1.6 [?]
853,"Gibbon's (Ed.) Decline and Fall of the Roman Empire, 6 vols, vol. 2 found, rest boards",,,1776,Third Day's Sale [contd] - Quarto,Priestley,0.5.12.6 [?]
854,"Miscellaneous Works, 2 vol. portrait",,,1796,Third Day's Sale [contd] - Quarto,Priestley,0.1.13.0
855,"Gibson (Edm.) Chronicum Saxonicum, Lat. et Sax.",,,Oxon. 1692,Fourth Day's Sale [contd] - Quarto (p.26),Hood[?],[?]
856,[?],,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
857,"Gilles's (John) History of Ancient Greece, 2 v. port.",,,1786,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
858,Glanville's Essays in Philosophy and Religion,,,1676,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
859,"Glover's Leonidas, a Poem",,,1770,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
860,"Godwin's Enquiry concerning Political Justice, 2 vol.",,,1793,Fourth Day's Sale [contd] - Quarto (p.26),M' Willdes[?],[?]
861,Gravina della Ragion Poetica,,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
862,"Gray's (Thos.) Poems and Letters, with his Life by Mason, portrait",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
863,"Grew's History of Kamschatka, maps and plates—Muller's Voyages from Asia to America, in 1 v.",,,1764-1761,Fourth Day's Sale [contd] - Quarto (p.26),Locock[?],[?]
864,"Guiccerdale Commetarii della Furia Clodiana, Abacoste",,,1703,Fourth Day's Sale [contd] - Quarto (p.26),Pearce,0.6.0
865,"Hale's a New System of Geography, maps",,,1769,Fourth Day's Sale [contd] - Quarto (p.26),Pearce[?],[?]
866,Hall's Poetical Words,,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
867,Hall's Wide Miscellany, 8 vol.,,,1768,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
868,"Hawkesworth's Account of the Voyages of Byron, Wallis, Carteret, and Cook, 3 vol. plates",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Pearce,0.3.6
869,"Hayley's (Wm.) Essay on History",,,1780,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
870,Plays for a Private Theatre,,,1784,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
871,"Triumphs of Temper, a Poem",,,1781,Fourth Day's Sale [contd] - Quarto (p.26),Pearce,0.3.6
872,"Essay on Epic Poetry—Poetical Epistles on an Eminent Persons",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
873,(N. F.) Biblioteca Italiana,,,1752,Fourth Day's Sale [contd] - Quarto (p.26),Payne[?],0.4.6
874,"(Ital. Italian), 2 tom. in 1, o sia Notizia de Libri",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
875,"del Tesoro Brittannico, 2 vol.",,,Lond. 1771,Fourth Day's Sale [contd] - Quarto (p.26),Priestley,0.6.6 [?]
876,"2 tom. in 1, plus",,,1719,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
877,"Hayward's Life and Rayne of King Edward the Sixth, uncut",,,1630,Fourth Day's Sale [contd] - Quarto (p.26),Pearce[?],[?]
878,Rhetorical Lexicon Gr. et Lat. ex Patrick,,,1737,Fourth Day's Sale [contd] - Quarto (p.26),Priestley[?],[?]
879,"Venturra's (P.) Journey into England in 1598, reprinted at the private Press of T. C. Williams, Reading",,,1807,Fourth Day's Sale [contd] - Quarto (p.26),Forster[?],0.6.0
880,"Hephaistionis Alexandri Encheiridion de Metris et Poemate Gr. cum Annotai J. C. de Paaw",,,Traj. ed. Rh. 1726,Fourth Day's Sale [contd] - Quarto (p.26),Anthell,0.2.6
881,"Herbert of Cherbury's (Lord) Life, front.",,,1770,Fourth Day's Sale [contd] - Quarto (p.26),Triphese[?],[?]
882,"his Pupil Primer, Dialogue between a Tutor and",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Dawes[?],0.5.0
883,"Herschel (Wm.) Four Tracts on Astronomical Subjects",,,1793,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
884,"Hesiod, translated by Cooke, 2 vol.",,,1728,Fourth Day's Sale [contd] - Quarto (p.26),Blunt[?],0.6.0
885,Heylin's History of the Sabbath,,,1636,Fourth Day's Sale [contd] - Quarto (p.26),Fenfield[?],0.7.0
886,"Heyolin Lexicon, Screvelli",,,1604,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
887,"Hickesii Institutiones Grammaticae Anglo Saxonicae et Moeso-Gothicae—Jonas Grammaticae Islandicae Rudimentaria",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Collier[?],0.2.6
888,[?],,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Bolling[?],[?]
889,"Hildani (Guil. Fab.) Opera Chirurgica",,,Ozon. 1689-83,Fourth Day's Sale [contd] - Quarto (p.26),Normandy[?],0.2.0 [?]
